noise_level,noise_percent,replicate,seed,method,success,failure_reason,fitted_vmax,fitted_km,vmax_absolute_error,km_absolute_error,vmax_relative_error,km_relative_error,r2
0.0,0.0,18,2066,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,18,2066,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,19,2067,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,19,2067,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,20,2068,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,20,2068,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,21,2069,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,21,2069,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,22,2070,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,22,2070,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,23,2071,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,23,2071,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,24,2072,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,24,2072,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,25,2073,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,25,2073,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,26,2074,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,26,2074,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,27,2075,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,27,2075,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,28,2076,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,28,2076,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,29,2077,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,29,2077,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,30,2078,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,30,2078,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,31,2079,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,31,2079,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,32,2080,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,32,2080,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,33,2081,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,33,2081,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,34,2082,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
0.0,0.0,34,2082,lineweaver_burk,True,,99.99999999999987,4.999999999999999,1.2789769243681803e-13,8.881784197001252e-16,1.2789769243681803e-15,1.7763568394002506e-16,1.0
0.0,0.0,35,2083,nonlinear,True,,99.99999999999933,4.999999999999844,6.679101716144942e-13,1.5631940186722204e-13,6.679101716144941e-15,3.126388037344441e-14,1.0
